stop_id,stop_name,lon,lat,utmk_x,utmk_y,cell_100,cell_1000,zone
22105,덕정마을,129.2983744,35.48498436,1163139.31,1722499.62,100_1163100_1722400,1000_1163000_1722000,울산광역시 울주군
40143,덕하공영차고지,129.3104881,35.47550957,1164257.6,1721468.74,100_1164200_1721400,1000_1164000_1721000,울산광역시 울주군
40142,덕하공영차고지(기점),129.3099854,35.47575355,1164211.49,1721494.97,100_1164200_1721400,1000_1164000_1721000,울산광역시 울주군
40141,덕하공영차고지(종점),129.3099427,35.4763269,1164206.45,1721558.5,100_1164200_1721500,1000_1164000_1721000,울산광역시 울주군
24625,덕하교,129.3002143,35.48715988,1163301.83,1722743.98,100_1163300_1722700,1000_1163000_1722000,울산광역시 울주군
24626,덕하교,129.3000132,35.48715121,1163283.6,1722742.69,100_1163200_1722700,1000_1163000_1722000,울산광역시 울주군
40105,덕하삼거리,129.3063649,35.49475895,1163844.39,1723597.09,100_1163800_1723500,1000_1163000_1723000,울산광역시 울주군
40106,덕하삼거리,129.306247,35.49571184,1163831.76,1723702.6,100_1163800_1723700,1000_1163000_1723000,울산광역시 울주군
40107,덕하시장앞,129.3071946,35.49188875,1163925.49,1723280.1,100_1163900_1723200,1000_1163000_1723000,울산광역시 울주군
40108,덕하시장앞,129.3076446,35.49192295,1163966.24,1723284.64,100_1163900_1723200,1000_1163000_1723000,울산광역시 울주군
22110,덕하역,129.303703,35.49350249,1163605.47,1723453.3,100_1163600_1723400,1000_1163000_1723000,울산광역시 울주군
22109,덕하역,129.3034766,35.49358135,1163584.77,1723461.68,100_1163500_1723400,1000_1163000_1723000,울산광역시 울주군
22103,덕하역/덕하시장,129.3045897,35.49124023,1163690.5,1723203.84,100_1163600_1723200,1000_1163000_1723000,울산광역시 울주군
22104,덕하역/덕하시장,129.305031,35.49164288,1163729.71,1723249.23,100_1163700_1723200,1000_1163000_1723000,울산광역시 울주군
24633,덕하한양수자인,129.3017089,35.48900458,1163433.69,1722951.08,100_1163400_1722900,1000_1163000_1722000,울산광역시 울주군
24634,덕하한양수자인,129.3013432,35.4889423,1163400.64,1722943.56,100_1163400_1722900,1000_1163000_1722000,울산광역시 울주군
41285,덕현,129.1653174,35.46961682,1151096.66,1720583.18,100_1151000_1720500,1000_1151000_1720000,울산광역시 울주군
41293,덕현,129.165189,35.46965443,1151084.94,1720587.15,100_1151000_1720500,1000_1151000_1720000,울산광역시 울주군
15736,덕현마을,129.1727668,35.46712984,1151777.29,1720318.75,100_1151700_1720300,1000_1151000_1720000,울산광역시 울주군
15735,덕현마을,129.1730137,35.46663178,1151800.63,1720263.88,100_1151800_1720200,1000_1151000_1720000,울산광역시 울주군
15383,도동마을,129.0947599,35.59210313,1144474.5,1734063.64,100_1144400_1734000,1000_1144000_1734000,울산광역시 울주군
15384,도동마을,129.0941296,35.59159475,1144418.31,1734006.32,100_1144400_1734000,1000_1144000_1734000,울산광역시 울주군
40535,도산사거리,129.3296818,35.53291581,1165881.02,1727868.59,100_1165800_1727800,1000_1165000_1727000,울산광역시 남구
63802,도성가든후문,129.2957156,35.54068481,1162785.57,1728673.72,100_1162700_1728600,1000_1162000_1728000,울산광역시 남구
63801,도성가든후문,129.2958387,35.540567,1162796.97,1728660.85,100_1162700_1728600,1000_1162000_1728000,울산광역시 남구
21704,도성아파트,129.2970652,35.53774326,1162913.88,1728349.66,100_1162900_1728300,1000_1162000_1728000,울산광역시 남구
30364,도성암,129.1953033,35.700663,1153376.18,1746257.77,100_1153300_1746200,1000_1153000_1746000,울산광역시 울주군
11435,도화골입구,129.3279423,35.56854052,1165649.97,1731817.33,100_1165600_1731800,1000_1165000_1731000,울산광역시 중구
11434,도화골입구,129.3287461,35.5688764,1165722.13,1731855.94,100_1165700_1731800,1000_1165000_1731000,울산광역시 중구
11809,돌담집,129.3062073,35.58320101,1163650.27,1733407.19,100_1163600_1733400,1000_1163000_1733000,울산광역시 중구
11810,돌담집,129.3062116,35.58331094,1163650.44,1733419.39,100_1163600_1733400,1000_1163000_1733000,울산광역시 중구
3062,동골,129.0523484,35.68776137,1140464.44,1744612.72,100_1140400_1744600,1000_1140000_1744000,경주시
3061,동골,129.052308,35.68788622,1140460.57,1744626.51,100_1140400_1744600,1000_1140000_1744000,경주시
40695,동광약국,129.3260797,35.56352663,1165491.47,1731258.03,100_1165400_1731200,1000_1165000_1731000,울산광역시 중구
27507,동광카,129.0884528,35.50431282,1144060.07,1724316.68,100_1144000_1724300,1000_1144000_1724000,울산광역시 울주군
27506,동광카,129.0884427,35.50462935,1144058.58,1724351.77,100_1144000_1724300,1000_1144000_1724000,울산광역시 울주군
60208,동구노인복지관,129.430958,35.52468254,1175081.83,1727130.51,100_1175000_1727100,1000_1175000_1727000,울산광역시 동구
60207,동구노인복지관,129.4307958,35.52471407,1175067.06,1727133.72,100_1175000_1727100,1000_1175000_1727000,울산광역시 동구
24255,동구노인요양원,129.4132377,35.53324961,1173456.47,1728049.49,100_1173400_1728000,1000_1173000_1728000,울산광역시 동구
24258,동구노인요양원,129.4130297,35.53339686,1173437.3,1728065.46,100_1173400_1728000,1000_1173000_1728000,울산광역시 동구
61008,동구문화원,129.424863,35.49407814,1174595.4,1723724.88,100_1174500_1723700,1000_1174000_1723000,울산광역시 동구
61007,동구문화원,129.4250426,35.49380274,1174612.28,1723694.64,100_1174600_1723600,1000_1174000_1723000,울산광역시 동구
70535,동구보훈복지회관,129.4119419,35.48728342,1173437.85,1722948.37,100_1173400_1722900,1000_1173000_1722000,울산광역시 동구
70536,동구보훈복지회관,129.4121274,35.48742237,1173454.38,1722964.11,100_1173400_1722900,1000_1173000_1722000,울산광역시 동구
27127,동구청,129.4176701,35.5052767,1173918.73,1724954.38,100_1173900_1724900,1000_1173000_1724000,울산광역시 동구
27117,동구청,129.4173627,35.50485618,1173891.75,1724907.19,100_1173800_1724900,1000_1173000_1724000,울산광역시 동구
27118,동구청,129.4179357,35.50530606,1173942.76,1724958.1,100_1173900_1724900,1000_1173000_1724000,울산광역시 동구
61131,동구청사거리,129.4163695,35.50424793,1173802.98,1724837.97,100_1173800_1724800,1000_1173000_1724000,울산광역시 동구
61132,동구청사거리,129.4165802,35.50408257,1173822.44,1724819.99,100_1173800_1724800,1000_1173000_1724000,울산광역시 동구
30914,동덕현대복산아이파크,129.3287443,35.56535894,1165729.21,1731465.76,100_1165700_1731400,1000_1165000_1731000,울산광역시 중구
30913,동덕현대복산아이파크,129.3282397,35.56520618,1165683.79,1731447.97,100_1165600_1731400,1000_1165000_1731000,울산광역시 중구
63004,동덕현대아파트,129.3271867,35.56475894,1165589.27,1731396.59,100_1165500_1731300,1000_1165000_1731000,울산광역시 중구
63103,동덕현대아파트,129.3035267,35.55707577,1163460.45,1730504.8,100_1163400_1730500,1000_1163000_1730000,울산광역시 중구
63003,동덕현대아파트,129.3271568,35.56469842,1165586.69,1731389.82,100_1165500_1731300,1000_1165000_1731000,울산광역시 중구
63104,동덕현대아파트,129.3037901,35.5568306,1163484.83,1730478.05,100_1163400_1730400,1000_1163000_1730000,울산광역시 중구
0,동면우체국(가상),129.108378,35.30777293,1146221.92,1702546.13,100_1146200_1702500,1000_1146000_1702000,양산시
0,동면우체국(가상),129.10716,35.30637939,1146113.68,1702389.76,100_1146100_1702300,1000_1146000_1702000,양산시
59217,동면행정복지센터,129.0621509,35.3226931,1141992.85,1704133.78,100_1141900_1704100,1000_1141000_1704000,양산시
59437,동면행정복지센터,129.0624499,35.32271288,1142019.99,1704136.4,100_1142000_1704100,1000_1142000_1704000,양산시
63002,동명그린빌,129.313374,35.55886502,1164349.39,1730719.66,100_1164300_1730700,1000_1164000_1730000,울산광역시 중구
40789,동문굿모닝힐,129.2510089,35.54893788,1158716.12,1729516.23,100_1158700_1729500,1000_1158000_1729000,울산광역시 남구
30465,동문디이스트,129.1318246,35.557922,1147895.44,1730327.26,100_1147800_1730300,1000_1147000_1730000,울산광역시 울주군
30466,동문디이스트,129.1302677,35.55792195,1147754.32,1730324.92,100_1147700_1730300,1000_1147000_1730000,울산광역시 울주군
22302,동백아파트앞,129.3077915,35.44036636,1164084.3,1717566.08,100_1164000_1717500,1000_1164000_1717000,울산광역시 울주군
12504,동부3단지아파트,129.3240698,35.52364198,1165391.21,1726830.47,100_1165300_1726800,1000_1165000_1726000,울산광역시 남구
12503,동부3단지아파트,129.3239335,35.52353082,1165379.08,1726817.91,100_1165300_1726800,1000_1165000_1726000,울산광역시 남구
60505,동부경찰서,129.4283604,35.50882057,1174880.69,1725366.39,100_1174800_1725300,1000_1174000_1725000,울산광역시 동구
24227,동부경찰서,129.4299606,35.50781424,1175028.02,1725257.6,100_1175000_1725200,1000_1175000_1725000,울산광역시 동구
24228,동부경찰서,129.4302088,35.50797166,1175050.19,1725275.51,100_1175000_1725200,1000_1175000_1725000,울산광역시 동구
60506,동부경찰서,129.4283856,35.50892729,1174882.75,1725378.27,100_1174800_1725300,1000_1174000_1725000,울산광역시 동구
27103,동부도서관앞,129.4270002,35.52835277,1174714.97,1727530.61,100_1174700_1727500,1000_1174000_1727000,울산광역시 동구
27104,동부도서관앞,129.4270482,35.52818962,1174719.68,1727512.6,100_1174700_1727500,1000_1174000_1727000,울산광역시 동구
64503,동부아파트104동,129.3217837,35.52396057,1165183.25,1726861.97,100_1165100_1726800,1000_1165000_1726000,울산광역시 남구
64504,동부아파트104동,129.3219646,35.52401713,1165199.54,1726868.55,100_1165100_1726800,1000_1165000_1726000,울산광역시 남구
64502,동부아파트204동,129.3199107,35.52463411,1165012.02,1726933.55,100_1165000_1726900,1000_1165000_1726000,울산광역시 남구
64501,동부아파트204동,129.3198866,35.52452819,1165010.06,1726921.76,100_1165000_1726900,1000_1165000_1726000,울산광역시 남구
31208,동부아파트입구,129.3225519,35.52742029,1165245.81,1727247.03,100_1165200_1727200,1000_1165000_1727000,울산광역시 남구
31207,동부아파트입구,129.3232421,35.52687263,1165309.52,1727187.44,100_1165300_1727100,1000_1165000_1727000,울산광역시 남구
15616,동부주공아파트,129.1223202,35.57182557,1147008.56,1731855.23,100_1147000_1731800,1000_1147000_1731000,울산광역시 울주군
15603,동부주공아파트,129.1222371,35.57168646,1147001.28,1731839.68,100_1147000_1731800,1000_1147000_1731000,울산광역시 울주군
14405,동산,129.3298468,35.61617946,1165724.32,1737104.91,100_1165700_1737100,1000_1165000_1737000,울산광역시 북구
14406,동산,129.3299965,35.61629327,1165737.64,1737117.78,100_1165700_1737100,1000_1165000_1737000,울산광역시 북구
67207,동상주유소,129.2948351,35.4194635,1162950.3,1715226.04,100_1162900_1715200,1000_1162000_1715000,울산광역시 울주군
67206,동상주유소,129.2950536,35.41971285,1162969.64,1715254.06,100_1162900_1715200,1000_1162000_1715000,울산광역시 울주군
67203,동상회관,129.2900368,35.41910996,1162515.33,1715178.92,100_1162500_1715100,1000_1162000_1715000,울산광역시 울주군
67204,동상회관,129.2899213,35.4192374,1162504.59,1715192.87,100_1162500_1715100,1000_1162000_1715000,울산광역시 울주군
64308,동서그린아파트,129.3268227,35.52968521,1165628.42,1727505.43,100_1165600_1727500,1000_1165000_1727000,울산광역시 남구
64307,동서그린아파트앞,129.3268109,35.52955296,1165627.63,1727490.74,100_1165600_1727400,1000_1165000_1727000,울산광역시 남구
31204,동서오거리,129.3152811,35.53069668,1164579.83,1727598.29,100_1164500_1727500,1000_1164000_1727000,울산광역시 남구
31203,동서오거리,129.3144092,35.5306971,1164500.77,1727596.88,100_1164500_1727500,1000_1164000_1727000,울산광역시 남구
71102,동아청구아파트앞,129.3660918,35.58866614,1169065.19,1734114.64,100_1169000_1734100,1000_1169000_1734000,울산광역시 북구
71101,동아청구아파트앞,129.3659004,35.58880968,1169047.55,1734130.23,100_1169000_1734100,1000_1169000_1734000,울산광역시 북구
15457,동우HST,129.0741715,35.60783885,1142581.25,1735779.03,100_1142500_1735700,1000_1142000_1735000,울산광역시 울주군
60501,동울산시장,129.4250368,35.50901285,1174578.83,1725381.83,100_1174500_1725300,1000_1174000_1725000,울산광역시 동구
60502,동울산시장,129.4251692,35.5090379,1174590.78,1725384.84,100_1174500_1725300,1000_1174000_1725000,울산광역시 동구
24226,동울산우체국,129.4307712,35.51160565,1175093.3,1725679.61,100_1175000_1725600,1000_1175000_1725000,울산광역시 동구
70404,동울산우체국,129.4297757,35.51117712,1175003.95,1725630.31,100_1175000_1725600,1000_1175000_1725000,울산광역시 동구
70403,동울산우체국,129.4298613,35.51113188,1175011.81,1725625.44,100_1175000_1725600,1000_1175000_1725000,울산광역시 동구
24225,동울산우체국,129.43055,35.51162475,1175073.2,1725681.33,100_1175000_1725600,1000_1175000_1725000,울산광역시 동구
11422,동원 로얄듀크2차,129.2935621,35.56215121,1162546.97,1731051.3,100_1162500_1731000,1000_1162000_1731000,울산광역시 중구
11423,동원 로얄듀크2차,129.2936054,35.56231613,1162550.57,1731069.67,100_1162500_1731000,1000_1162000_1731000,울산광역시 중구
11436,"동원1차,에일린3차",129.3040885,35.56346137,1163498.4,1731214.06,100_1163400_1731200,1000_1163000_1731000,울산광역시 중구
11437,"동원1차,에일린3차",129.3040394,35.5636245,1163493.62,1731232.07,100_1163400_1731200,1000_1163000_1731000,울산광역시 중구
30965,동원로얄정문,129.2944136,35.56028323,1162627.93,1730845.5,100_1162600_1730800,1000_1162000_1730000,울산광역시 중구
30966,동원로얄정문,129.2956531,35.5606296,1162739.58,1730885.97,100_1162700_1730800,1000_1162000_1730000,울산광역시 중구
77702,동원아파트앞,129.3059687,35.43966546,1163920.26,1717485.3,100_1163900_1717400,1000_1163000_1717000,울산광역시 울주군
22301,동원아파트앞,129.3076617,35.44032291,1164072.6,1717561.04,100_1164000_1717500,1000_1164000_1717000,울산광역시 울주군
77701,동원아파트앞,129.3062136,35.43908297,1163943.67,1717421.1,100_1163900_1717400,1000_1163000_1717000,울산광역시 울주군
77704,동원아파트입구,129.3047685,35.44102115,1163808.56,1717633.69,100_1163800_1717600,1000_1163000_1717000,울산광역시 울주군
77705,동원아파트입구,129.3047207,35.44076746,1163804.73,1717605.47,100_1163800_1717600,1000_1163000_1717000,울산광역시 울주군
30644,"동일2차,동양산우성 입구",129.1491347,35.37163082,1149809.6,1709690.0,100_1149800_1709600,1000_1149000_1709000,양산시
30571,"동일2차,동양산우성 입구",129.1486464,35.37112006,1149766.18,1709632.61,100_1149700_1709600,1000_1149000_1709000,양산시
24615,동지마을,129.2835346,35.48723842,1161788.45,1722725.21,100_1161700_1722700,1000_1161000_1722000,울산광역시 울주군
24616,동지마을,129.2836515,35.48732416,1161798.89,1722734.91,100_1161700_1722700,1000_1161000_1722000,울산광역시 울주군
61110,동진성끝,129.4317186,35.48220843,1175243.09,1722420.38,100_1175200_1722400,1000_1175000_1722000,울산광역시 동구
61109,동진성끝,129.4315302,35.48223638,1175225.94,1722423.14,100_1175200_1722400,1000_1175000_1722000,울산광역시 동구
61108,동진수협,129.4296029,35.4849413,1175045.21,1722719.76,100_1175000_1722700,1000_1175000_1722000,울산광역시 동구
61107,동진수협,129.4296524,35.48504398,1175049.48,1722731.24,100_1175000_1722700,1000_1175000_1722000,울산광역시 동구
